dates,producto,precio_mean
2020-03-09,PAPA YUNGAY,0.66
2020-03-09,PAPA UNICA,1.09
2020-03-09,PAPA CANCHAN,0.8
2020-03-10,PAPA BLANCA/VALLE/OTROS,0.63
2020-03-10,PAPA COLOR/VALLE/OTROS,0.8
2020-03-10,PAPA NEGRA ANDINA,0.6
2020-03-10,PAPA YUNGAY,0.54
2020-03-10,PAPA UNICA,0.94
2020-03-10,PAPA CANCHAN,0.65
2020-03-11,PAPA BLANCA/VALLE/OTROS,0.61
2020-03-11,PAPA COLOR/VALLE/OTROS,0.74
2020-03-11,PAPA NEGRA ANDINA,0.55
2020-03-11,PAPA YUNGAY,0.55
2020-03-11,PAPA UNICA,0.88
2020-03-11,PAPA CANCHAN,0.63
2020-03-12,PAPA BLANCA/VALLE/OTROS,0.65
2020-03-12,PAPA COLOR/VALLE/OTROS,0.75
2020-03-12,PAPA NEGRA ANDINA,0.61
2020-03-12,PAPA YUNGAY,0.55
2020-03-12,PAPA UNICA,0.9
2020-03-12,PAPA CANCHAN,0.65
2020-03-13,PAPA BLANCA/VALLE/OTROS,0.61
2020-03-13,PAPA COLOR/VALLE/OTROS,0.73
2020-03-13,PAPA NEGRA ANDINA,0.65
2020-03-13,PAPA YUNGAY,0.53
2020-03-13,PAPA UNICA,0.88
2020-03-13,PAPA CANCHAN,0.65
2020-03-14,PAPA BLANCA/VALLE/OTROS,0.66
2020-03-14,PAPA COLOR/VALLE/OTROS,0.76
2020-03-14,PAPA NEGRA ANDINA,0.65
2020-03-14,PAPA YUNGAY,0.59
2020-03-14,PAPA UNICA,0.88
2020-03-14,PAPA CANCHAN,0.68
2020-03-15,PAPA BLANCA/VALLE/OTROS,0.66
2020-03-15,PAPA COLOR/VALLE/OTROS,0.76
2020-03-15,PAPA NEGRA ANDINA,0.65
2020-03-15,PAPA YUNGAY,0.59
2020-03-15,PAPA UNICA,0.88
2020-03-15,PAPA CANCHAN,0.68
2020-03-16,PAPA BLANCA/VALLE/OTROS,0.71
2020-03-16,PAPA COLOR/VALLE/OTROS,0.8
2020-03-16,PAPA NEGRA ANDINA,0.7
2020-03-16,PAPA YUNGAY,0.75
2020-03-16,PAPA UNICA,0.91
2020-03-16,PAPA CANCHAN,0.75
2020-03-17,PAPA BLANCA/VALLE/OTROS,0.73
2020-03-17,PAPA COLOR/VALLE/OTROS,0.8
2020-03-17,PAPA NEGRA ANDINA,0.7
2020-03-17,PAPA YUNGAY,0.75
2020-03-17,PAPA UNICA,0.91
2020-03-17,PAPA CANCHAN,0.75
2020-03-18,PAPA BLANCA/VALLE/OTROS,0.69
2020-03-18,PAPA COLOR/VALLE/OTROS,0.8
2020-03-18,PAPA NEGRA ANDINA,0.7
2020-03-18,PAPA YUNGAY,0.75
2020-03-18,PAPA UNICA,0.91
2020-03-18,PAPA CANCHAN,0.76
2020-03-19,PAPA BLANCA/VALLE/OTROS,0.95
2020-03-19,PAPA COLOR/VALLE/OTROS,0.83
2020-03-19,PAPA NEGRA ANDINA,0.88
2020-03-19,PAPA YUNGAY,0.95
2020-03-19,PAPA UNICA,0.7
2020-03-19,PAPA CANCHAN,0.95
2020-03-20,PAPA BLANCA/VALLE/OTROS,0.85
2020-03-20,PAPA COLOR/VALLE/OTROS,0.74
2020-03-20,PAPA NEGRA ANDINA,0.8
2020-03-20,PAPA YUNGAY,0.85
2020-03-20,PAPA UNICA,0.68
2020-03-20,PAPA CANCHAN,0.81
2020-03-21,PAPA BLANCA/VALLE/OTROS,0.71
2020-03-21,PAPA COLOR/VALLE/OTROS,0.71
2020-03-21,PAPA NEGRA ANDINA,0.83
2020-03-21,PAPA YUNGAY,0.71
2020-03-21,PAPA UNICA,0.64
2020-03-21,PAPA CANCHAN,0.78
2020-03-22,PAPA BLANCA/VALLE/OTROS,0.7
2020-03-22,PAPA COLOR/VALLE/OTROS,0.75
2020-03-22,PAPA NEGRA ANDINA,0.8
2020-03-22,PAPA YUNGAY,0.68
2020-03-22,PAPA UNICA,0.65
2020-03-22,PAPA CANCHAN,0.75
2020-03-23,PAPA BLANCA/VALLE/OTROS,0.71
2020-03-23,PAPA COLOR/VALLE/OTROS,0.71
2020-03-23,PAPA NEGRA ANDINA,0.83
2020-03-23,PAPA YUNGAY,0.71
2020-03-23,PAPA UNICA,0.64
2020-03-23,PAPA CANCHAN,0.78
2020-03-24,PAPA BLANCA/VALLE/OTROS,0.71
2020-03-24,PAPA COLOR/VALLE/OTROS,0.71
2020-03-24,PAPA NEGRA ANDINA,0.83
2020-03-24,PAPA YUNGAY,0.71
2020-03-24,PAPA UNICA,0.64
2020-03-24,PAPA CANCHAN,0.78
2020-03-25,PAPA BLANCA/VALLE/OTROS,0.69
2020-03-25,PAPA COLOR/VALLE/OTROS,0.69
2020-03-25,PAPA NEGRA ANDINA,0.79
2020-03-25,PAPA YUNGAY,0.55
2020-03-25,PAPA UNICA,0.63
2020-03-25,PAPA CANCHAN,0.75
2020-03-26,PAPA BLANCA/VALLE/OTROS,0.61
2020-03-26,PAPA COLOR/VALLE/OTROS,0.58
2020-03-26,PAPA NEGRA ANDINA,0.75
2020-03-26,PAPA YUNGAY,0.61
2020-03-26,PAPA UNICA,0.48
2020-03-26,PAPA CANCHAN,0.68
2020-03-27,PAPA BLANCA/VALLE/OTROS,0.61
2020-03-27,PAPA COLOR/VALLE/OTROS,0.58
2020-03-27,PAPA NEGRA ANDINA,0.75
2020-03-27,PAPA YUNGAY,0.61
2020-03-27,PAPA UNICA,0.48
2020-03-27,PAPA CANCHAN,0.68
2020-03-28,PAPA BLANCA/VALLE/OTROS,0.58
2020-03-28,PAPA COLOR/VALLE/OTROS,0.55
2020-03-28,PAPA NEGRA ANDINA,0.73
2020-03-28,PAPA YUNGAY,0.61
2020-03-28,PAPA UNICA,0.48
2020-03-28,PAPA CANCHAN,0.66
2020-03-29,PAPA BLANCA/VALLE/OTROS,0.6
2020-03-29,PAPA COLOR/VALLE/OTROS,0.58
2020-03-29,PAPA NEGRA ANDINA,0.73
2020-03-29,PAPA YUNGAY,0.6
2020-03-29,PAPA UNICA,0.48
2020-03-29,PAPA CANCHAN,0.65
2020-03-30,PAPA BLANCA/VALLE/OTROS,0.56
2020-03-30,PAPA COLOR/VALLE/OTROS,0.54
2020-03-30,PAPA NEGRA ANDINA,0.71
2020-03-30,PAPA YUNGAY,0.51
2020-03-30,PAPA UNICA,0.48
2020-03-30,PAPA CANCHAN,0.66
2020-03-31,PAPA BLANCA/VALLE/OTROS,0.55
2020-03-31,PAPA COLOR/VALLE/OTROS,0.51
2020-03-31,PAPA NEGRA ANDINA,0.66
2020-03-31,PAPA YUNGAY,0.58
2020-03-31,PAPA UNICA,0.48
2020-03-31,PAPA CANCHAN,0.65
2020-04-01,PAPA BLANCA/VALLE/OTROS,0.55
2020-04-01,PAPA COLOR/VALLE/OTROS,0.53
2020-04-01,PAPA NEGRA ANDINA,0.66
2020-04-01,PAPA YUNGAY,0.56
2020-04-01,PAPA UNICA,0.48
2020-04-01,PAPA CANCHAN,0.65
2020-04-02,PAPA BLANCA/VALLE/OTROS,0.55
