producto,year,month,day,precio_min,precio_max,precio_mean
PAPA COLOR/VALLE/OTROS,2016,4,9,0.7,1.1,0.89
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,4,9,0.8,0.95,0.85
PAPA HUAMANTANGA,2016,4,9,1.0,1.15,1.08
PAPA NEGRA ANDINA,2016,4,9,0.65,0.9,0.76
PAPA PERUANITA (INJERTO),2016,4,9,1.0,1.2,1.1
PAPA PERRICHOLI,2016,4,9,0.65,0.8,0.73
PAPA YUNGAY,2016,4,9,0.5,0.6,0.55
PAPA UNICA,2016,4,9,0.75,1.1,0.89
PAPA CANCHAN,2016,4,9,0.7,1.0,0.85
CEBOLLA CABEZA BLANCA NACIONAL,2016,4,8,0.8,2.2,1.5
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,4,8,0.7,1.4,1.08
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,4,8,1.8,2.5,2.13
PAPA AMARILLA,2016,4,8,1.2,1.5,1.35
PAPA BLANCA/VALLE/OTROS,2016,4,8,0.55,0.9,0.71
PAPA COLOR/VALLE/OTROS,2016,4,8,0.7,1.1,0.88
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,4,8,0.6,0.9,0.75
PAPA HUAMANTANGA,2016,4,8,1.1,1.2,1.14
PAPA NEGRA ANDINA,2016,4,8,0.6,1.0,0.8
PAPA PERUANITA (INJERTO),2016,4,8,1.0,1.3,1.15
PAPA PERRICHOLI,2016,4,8,0.7,0.9,0.79
PAPA YUNGAY,2016,4,8,0.55,0.7,0.63
PAPA UNICA,2016,4,8,0.7,1.1,0.84
PAPA CANCHAN,2016,4,8,0.7,1.0,0.85
CEBOLLA CABEZA BLANCA NACIONAL,2016,4,7,0.8,2.2,1.5
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,4,7,0.7,1.3,1.05
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,4,7,1.0,2.0,1.5
PAPA AMARILLA,2016,4,7,1.2,1.5,1.35
PAPA BLANCA/VALLE/OTROS,2016,4,7,0.55,0.9,0.73
PAPA COLOR/VALLE/OTROS,2016,4,7,0.7,0.95,0.84
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,4,7,0.6,0.8,0.69
PAPA HUAMANTANGA,2016,4,7,1.0,1.2,1.1
PAPA NEGRA ANDINA,2016,4,7,0.6,0.9,0.75
PAPA PERUANITA (INJERTO),2016,4,7,1.2,1.35,1.28
PAPA PERRICHOLI,2016,4,7,0.65,0.9,0.78
PAPA YUNGAY,2016,4,7,0.55,0.8,0.66
PAPA UNICA,2016,4,7,0.75,0.95,0.84
PAPA CANCHAN,2016,4,7,0.7,0.95,0.84
CEBOLLA CABEZA BLANCA NACIONAL,2016,4,6,0.8,2.2,1.45
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,4,6,0.7,1.3,1.05
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,4,6,1.5,2.0,1.75
PAPA AMARILLA,2016,4,6,1.3,1.6,1.45
PAPA BLANCA/VALLE/OTROS,2016,4,6,0.55,0.85,0.74
PAPA COLOR/VALLE/OTROS,2016,4,6,0.7,1.0,0.83
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,4,6,0.6,0.8,0.69
PAPA HUAMANTANGA,2016,4,6,1.1,1.3,1.2
PAPA NEGRA ANDINA,2016,4,6,0.7,1.0,0.85
PAPA PERUANITA (INJERTO),2016,4,6,1.1,1.3,1.2
PAPA PERRICHOLI,2016,4,6,0.7,0.85,0.76
PAPA YUNGAY,2016,4,6,0.55,0.75,0.66
PAPA UNICA,2016,4,6,0.7,0.9,0.79
PAPA CANCHAN,2016,4,6,0.7,1.0,0.85
CEBOLLA CABEZA BLANCA NACIONAL,2016,4,5,0.8,2.0,1.4
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,4,5,0.7,1.4,1.08
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,4,5,1.0,2.5,1.75
PAPA AMARILLA,2016,4,5,1.3,1.6,1.45
PAPA BLANCA/VALLE/OTROS,2016,4,5,0.6,0.9,0.73
PAPA COLOR/VALLE/OTROS,2016,4,5,0.65,1.0,0.81
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,4,5,0.6,0.8,0.7
PAPA HUAMANTANGA,2016,4,5,1.0,1.3,1.15
PAPA NEGRA ANDINA,2016,4,5,0.6,0.9,0.75
PAPA PERUANITA (INJERTO),2016,4,5,1.2,1.4,1.3
PAPA PERRICHOLI,2016,4,5,0.65,0.9,0.76
PAPA YUNGAY,2016,4,5,0.6,0.75,0.68
PAPA UNICA,2016,4,5,0.7,1.0,0.84
PAPA CANCHAN,2016,4,5,0.65,0.9,0.76
CEBOLLA CABEZA BLANCA NACIONAL,2016,4,4,0.8,2.0,1.38
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,4,4,0.7,1.4,1.08
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,4,4,1.0,2.0,1.5
PAPA AMARILLA,2016,4,4,1.4,1.7,1.55
PAPA BLANCA/VALLE/OTROS,2016,4,4,0.5,0.85,0.69
PAPA COLOR/VALLE/OTROS,2016,4,4,0.65,1.05,0.81
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,4,4,0.6,0.7,0.66
PAPA HUAMANTANGA,2016,4,4,0.9,1.1,1.0
PAPA NEGRA ANDINA,2016,4,4,0.55,0.7,0.63
PAPA PERUANITA (INJERTO),2016,4,4,1.2,1.5,1.35
PAPA PERRICHOLI,2016,4,4,0.7,0.85,0.78
PAPA YUNGAY,2016,4,4,0.5,0.7,0.61
PAPA UNICA,2016,4,4,0.7,1.05,0.85
PAPA CANCHAN,2016,4,4,0.65,0.85,0.76
CEBOLLA CABEZA BLANCA NACIONAL,2016,4,3,0.8,2.0,1.33
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,4,3,0.7,1.4,1.1
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,4,3,1.5,2.0,1.83
PAPA AMARILLA,2016,4,3,1.4,1.8,1.58
PAPA BLANCA/VALLE/OTROS,2016,4,3,0.5,0.9,0.7
PAPA COLOR/VALLE/OTROS,2016,4,3,0.65,0.9,0.81
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,4,3,0.6,0.8,0.7
PAPA HUAMANTANGA,2016,4,3,1.0,1.2,1.1
PAPA NEGRA ANDINA,2016,4,3,0.6,0.8,0.7
PAPA PERUANITA (INJERTO),2016,4,3,1.2,1.5,1.35
PAPA PERRICHOLI,2016,4,3,0.7,0.9,0.79
PAPA YUNGAY,2016,4,3,0.6,0.7,0.65
PAPA UNICA,2016,4,3,0.8,0.9,0.85
PAPA CANCHAN,2016,4,3,0.65,0.9,0.76
CEBOLLA CABEZA BLANCA NACIONAL,2016,4,2,0.8,2.0,1.33
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,4,2,0.7,1.4,1.1
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,4,2,1.5,2.0,1.75
PAPA AMARILLA,2016,4,2,1.4,1.8,1.58
PAPA BLANCA/VALLE/OTROS,2016,4,2,0.5,0.9,0.7
PAPA COLOR/VALLE/OTROS,2016,4,2,0.65,0.9,0.81
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,4,2,0.6,0.8,0.7
PAPA HUAMANTANGA,2016,4,2,1.0,1.2,1.1
PAPA NEGRA ANDINA,2016,4,2,0.6,0.8,0.7
PAPA PERUANITA (INJERTO),2016,4,2,1.2,1.5,1.35
PAPA PERRICHOLI,2016,4,2,0.7,0.9,0.79
PAPA YUNGAY,2016,4,2,0.5,0.7,0.61
PAPA UNICA,2016,4,2,0.8,0.9,0.85
PAPA CANCHAN,2016,4,2,0.65,0.9,0.76
CEBOLLA CABEZA BLANCA NACIONAL,2016,4,1,0.8,2.0,1.33
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,4,1,0.7,1.4,1.1
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,4,1,1.2,2.0,1.55
PAPA AMARILLA,2016,4,1,1.4,1.7,1.55
PAPA BLANCA/VALLE/OTROS,2016,4,1,0.6,1.0,0.76
PAPA COLOR/VALLE/OTROS,2016,4,1,0.65,1.0,0.83
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,4,1,0.7,0.9,0.8
PAPA HUAMANTANGA,2016,4,1,1.0,1.1,1.04
PAPA NEGRA ANDINA,2016,4,1,0.6,0.8,0.7
PAPA PERUANITA (INJERTO),2016,4,1,1.2,1.5,1.35
PAPA PERRICHOLI,2016,4,1,0.7,1.0,0.85
PAPA YUNGAY,2016,4,1,0.6,0.75,0.68
PAPA UNICA,2016,4,1,0.75,1.0,0.86
PAPA CANCHAN,2016,4,1,0.65,0.9,0.76
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,31,0.8,2.0,1.33
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,31,0.7,1.4,1.08
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,31,2.0,2.5,2.25
PAPA AMARILLA,2016,3,31,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2016,3,31,0.6,0.9,0.74
PAPA COLOR/VALLE/OTROS,2016,3,31,0.7,1.1,0.88
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,31,0.7,0.9,0.8
PAPA HUAMANTANGA,2016,3,31,1.0,1.0,1.0
PAPA NEGRA ANDINA,2016,3,31,0.65,0.9,0.76
PAPA PERUANITA (INJERTO),2016,3,31,1.2,1.5,1.35
PAPA PERRICHOLI,2016,3,31,0.7,0.9,0.81
PAPA YUNGAY,2016,3,31,0.6,0.75,0.68
PAPA UNICA,2016,3,31,0.75,1.1,0.89
PAPA CANCHAN,2016,3,31,0.7,0.95,0.84
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,30,0.7,1.8,1.28
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,30,0.7,1.4,1.08
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,30,1.5,2.5,2.0
PAPA AMARILLA,2016,3,30,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2016,3,30,0.65,0.85,0.74
PAPA COLOR/VALLE/OTROS,2016,3,30,0.65,1.0,0.83
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,30,0.8,0.95,0.88
PAPA HUAMANTANGA,2016,3,30,1.0,1.1,1.04
PAPA NEGRA ANDINA,2016,3,30,0.65,0.85,0.76
PAPA PERUANITA (INJERTO),2016,3,30,1.2,1.6,1.4
PAPA PERRICHOLI,2016,3,30,0.7,0.85,0.78
PAPA YUNGAY,2016,3,30,0.65,0.75,0.7
PAPA UNICA,2016,3,30,0.75,1.0,0.86
PAPA CANCHAN,2016,3,30,0.65,0.9,0.76
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,29,0.8,1.8,1.3
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,29,0.7,1.4,1.08
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,29,1.5,2.0,1.83
PAPA AMARILLA,2016,3,29,1.5,2.0,1.73
PAPA BLANCA/VALLE/OTROS,2016,3,29,0.6,0.95,0.79
PAPA COLOR/VALLE/OTROS,2016,3,29,0.7,1.0,0.85
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,29,0.9,1.1,1.0
PAPA HUAMANTANGA,2016,3,29,0.9,1.1,1.0
PAPA NEGRA ANDINA,2016,3,29,0.65,0.85,0.75
PAPA PERUANITA (INJERTO),2016,3,29,1.3,1.7,1.48
PAPA PERRICHOLI,2016,3,29,0.8,0.95,0.88
PAPA YUNGAY,2016,3,29,0.6,0.8,0.71
PAPA UNICA,2016,3,29,0.75,0.95,0.84
PAPA CANCHAN,2016,3,29,0.7,1.0,0.85
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,28,0.7,1.8,1.23
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,28,0.6,1.3,1.0
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,28,2.5,3.0,2.75
PAPA AMARILLA,2016,3,28,1.4,1.8,1.58
PAPA BLANCA/VALLE/OTROS,2016,3,28,0.6,0.9,0.76
PAPA COLOR/VALLE/OTROS,2016,3,28,0.7,0.9,0.8
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,28,0.85,1.0,0.93
PAPA HUAMANTANGA,2016,3,28,1.1,1.3,1.19
PAPA NEGRA ANDINA,2016,3,28,0.68,0.85,0.77
PAPA PERUANITA (INJERTO),2016,3,28,1.3,1.6,1.45
PAPA PERRICHOLI,2016,3,28,0.75,0.9,0.83
PAPA YUNGAY,2016,3,28,0.6,0.8,0.71
PAPA UNICA,2016,3,28,0.7,0.9,0.8
PAPA CANCHAN,2016,3,28,0.7,0.9,0.81
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,27,0.5,1.6,1.1
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,27,0.6,1.2,0.94
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,27,2.5,3.0,2.7
PAPA AMARILLA,2016,3,27,1.4,1.8,1.58
PAPA BLANCA/VALLE/OTROS,2016,3,27,0.65,0.8,0.74
PAPA COLOR/VALLE/OTROS,2016,3,27,0.7,0.9,0.81
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,27,0.85,1.1,0.96
PAPA HUAMANTANGA,2016,3,27,1.0,1.1,1.06
PAPA NEGRA ANDINA,2016,3,27,0.7,0.9,0.81
PAPA PERUANITA (INJERTO),2016,3,27,1.2,1.5,1.35
PAPA PERRICHOLI,2016,3,27,0.7,0.8,0.76
PAPA YUNGAY,2016,3,27,0.65,0.8,0.73
PAPA UNICA,2016,3,27,0.7,0.9,0.8
PAPA CANCHAN,2016,3,27,0.75,0.9,0.83
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,26,0.5,1.7,1.13
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,26,0.6,1.2,0.94
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,26,2.5,3.0,2.7
PAPA AMARILLA,2016,3,26,1.4,1.8,1.58
PAPA BLANCA/VALLE/OTROS,2016,3,26,0.65,0.8,0.74
PAPA COLOR/VALLE/OTROS,2016,3,26,0.7,0.9,0.81
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,26,0.85,1.1,0.96
PAPA HUAMANTANGA,2016,3,26,1.0,1.1,1.06
PAPA NEGRA ANDINA,2016,3,26,0.7,0.9,0.81
PAPA PERUANITA (INJERTO),2016,3,26,1.2,1.5,1.35
PAPA PERRICHOLI,2016,3,26,0.7,0.8,0.76
PAPA YUNGAY,2016,3,26,0.65,0.8,0.73
PAPA UNICA,2016,3,26,0.7,0.9,0.8
PAPA CANCHAN,2016,3,26,0.75,0.9,0.83
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,25,0.5,1.7,1.1
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,25,0.6,1.2,0.9
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,25,2.15,2.5,2.33
PAPA AMARILLA,2016,3,25,1.4,1.8,1.6
PAPA BLANCA/VALLE/OTROS,2016,3,25,0.65,0.85,0.75
PAPA COLOR/VALLE/OTROS,2016,3,25,0.7,0.9,0.8
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,25,0.9,1.15,1.03
PAPA HUAMANTANGA,2016,3,25,1.05,1.15,1.1
PAPA NEGRA ANDINA,2016,3,25,0.7,0.93,0.82
PAPA PERUANITA (INJERTO),2016,3,25,1.25,1.55,1.4
PAPA PERRICHOLI,2016,3,25,0.7,0.85,0.78
PAPA YUNGAY,2016,3,25,0.65,0.8,0.73
PAPA UNICA,2016,3,25,0.7,0.9,0.8
PAPA CANCHAN,2016,3,25,0.75,0.9,0.83
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,24,0.5,1.7,1.1
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,24,0.6,1.2,0.9
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,24,2.15,2.5,2.33
PAPA AMARILLA,2016,3,24,1.4,1.8,1.6
PAPA BLANCA/VALLE/OTROS,2016,3,24,0.65,0.85,0.75
PAPA COLOR/VALLE/OTROS,2016,3,24,0.7,0.9,0.8
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,24,0.9,1.15,1.03
PAPA HUAMANTANGA,2016,3,24,1.05,1.15,1.1
PAPA NEGRA ANDINA,2016,3,24,0.7,0.93,0.82
PAPA PERUANITA (INJERTO),2016,3,24,1.25,1.55,1.4
PAPA PERRICHOLI,2016,3,24,0.7,0.85,0.78
PAPA YUNGAY,2016,3,24,0.65,0.8,0.73
PAPA UNICA,2016,3,24,0.7,0.9,0.8
PAPA CANCHAN,2016,3,24,0.75,0.9,0.83
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,23,0.5,1.7,1.13
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,23,0.6,1.2,0.94
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,23,1.8,2.0,1.95
PAPA AMARILLA,2016,3,23,1.4,1.8,1.58
PAPA BLANCA/VALLE/OTROS,2016,3,23,0.65,0.9,0.76
PAPA COLOR/VALLE/OTROS,2016,3,23,0.7,0.9,0.81
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,23,0.95,1.2,1.06
PAPA HUAMANTANGA,2016,3,23,1.1,1.2,1.15
PAPA NEGRA ANDINA,2016,3,23,0.7,0.95,0.85
PAPA PERUANITA (INJERTO),2016,3,23,1.3,1.6,1.45
PAPA PERRICHOLI,2016,3,23,0.7,0.9,0.81
PAPA YUNGAY,2016,3,23,0.65,0.8,0.73
PAPA UNICA,2016,3,23,0.7,0.9,0.8
PAPA CANCHAN,2016,3,23,0.75,0.9,0.83
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,22,0.6,1.7,1.13
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,22,0.7,1.3,1.0
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,22,1.5,2.0,1.83
PAPA AMARILLA,2016,3,22,1.3,1.6,1.45
PAPA BLANCA/VALLE/OTROS,2016,3,22,0.65,1.0,0.84
PAPA COLOR/VALLE/OTROS,2016,3,22,0.75,1.1,0.91
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,22,1.0,1.1,1.06
PAPA HUAMANTANGA,2016,3,22,1.1,1.2,1.15
PAPA NEGRA ANDINA,2016,3,22,0.65,1.0,0.84
PAPA PERUANITA (INJERTO),2016,3,22,1.3,1.55,1.44
PAPA PERRICHOLI,2016,3,22,0.8,1.0,0.91
PAPA YUNGAY,2016,3,22,0.65,0.9,0.76
PAPA UNICA,2016,3,22,0.75,1.0,0.86
PAPA CANCHAN,2016,3,22,0.8,1.1,0.95
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,21,0.6,1.6,1.1
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,21,0.6,1.2,0.9
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,21,1.5,2.0,1.88
PAPA AMARILLA,2016,3,21,1.3,1.6,1.45
PAPA BLANCA/VALLE/OTROS,2016,3,21,0.7,0.9,0.8
PAPA COLOR/VALLE/OTROS,2016,3,21,0.75,1.1,0.89
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,21,1.0,1.1,1.06
PAPA HUAMANTANGA,2016,3,21,1.05,1.2,1.13
PAPA NEGRA ANDINA,2016,3,21,0.7,1.0,0.85
PAPA PERUANITA (INJERTO),2016,3,21,1.2,1.6,1.39
PAPA PERRICHOLI,2016,3,21,0.75,0.9,0.83
PAPA YUNGAY,2016,3,21,0.7,0.85,0.78
PAPA UNICA,2016,3,21,0.75,0.9,0.83
PAPA CANCHAN,2016,3,21,0.8,1.1,0.95
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,20,0.6,1.6,1.1
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,20,0.6,1.1,0.83
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,20,1.3,1.5,1.4
PAPA AMARILLA,2016,3,20,1.4,1.7,1.55
PAPA BLANCA/VALLE/OTROS,2016,3,20,0.7,1.1,0.89
PAPA COLOR/VALLE/OTROS,2016,3,20,0.75,1.2,0.95
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,20,0.7,0.85,0.78
PAPA HUAMANTANGA,2016,3,20,0.9,1.4,1.13
PAPA NEGRA ANDINA,2016,3,20,0.65,0.9,0.8
PAPA PERUANITA (INJERTO),2016,3,20,1.2,1.6,1.4
PAPA PERRICHOLI,2016,3,20,0.9,1.1,0.99
PAPA YUNGAY,2016,3,20,0.7,0.85,0.78
PAPA UNICA,2016,3,20,0.75,1.0,0.86
PAPA CANCHAN,2016,3,20,0.85,1.2,1.04
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,19,0.6,1.6,1.1
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,19,0.6,1.1,0.83
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,19,1.3,1.5,1.4
PAPA AMARILLA,2016,3,19,1.4,1.7,1.55
PAPA BLANCA/VALLE/OTROS,2016,3,19,0.7,1.1,0.89
PAPA COLOR/VALLE/OTROS,2016,3,19,0.75,1.2,0.95
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,19,0.7,0.85,0.78
PAPA HUAMANTANGA,2016,3,19,0.9,1.4,1.13
PAPA NEGRA ANDINA,2016,3,19,0.65,0.9,0.8
PAPA PERUANITA (INJERTO),2016,3,19,1.2,1.6,1.4
PAPA PERRICHOLI,2016,3,19,0.9,1.1,0.99
PAPA YUNGAY,2016,3,19,0.7,0.85,0.78
PAPA UNICA,2016,3,19,0.75,1.0,0.86
PAPA CANCHAN,2016,3,19,0.85,1.2,1.04
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,18,0.6,1.6,1.1
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,18,0.6,1.1,0.83
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,18,1.0,1.5,1.25
PAPA AMARILLA,2016,3,18,1.4,1.7,1.55
PAPA BLANCA/VALLE/OTROS,2016,3,18,0.65,1.1,0.85
PAPA COLOR/VALLE/OTROS,2016,3,18,0.75,1.2,1.0
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,18,0.7,1.0,0.85
PAPA HUAMANTANGA,2016,3,18,1.0,1.2,1.09
PAPA NEGRA ANDINA,2016,3,18,0.65,0.85,0.75
PAPA PERUANITA (INJERTO),2016,3,18,1.2,1.6,1.4
PAPA PERRICHOLI,2016,3,18,0.8,1.1,0.95
PAPA YUNGAY,2016,3,18,0.65,0.85,0.75
PAPA UNICA,2016,3,18,0.75,1.2,0.95
PAPA CANCHAN,2016,3,18,0.85,1.2,1.04
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,17,0.6,1.6,1.1
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,17,0.6,1.1,0.83
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,17,1.3,1.5,1.4
PAPA AMARILLA,2016,3,17,1.4,1.7,1.55
PAPA BLANCA/VALLE/OTROS,2016,3,17,0.7,1.1,0.85
PAPA COLOR/VALLE/OTROS,2016,3,17,0.8,1.15,0.96
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,17,0.75,0.95,0.84
PAPA HUAMANTANGA,2016,3,17,1.0,1.2,1.09
PAPA NEGRA ANDINA,2016,3,17,0.6,0.9,0.75
PAPA PERUANITA (INJERTO),2016,3,17,1.2,1.5,1.35
PAPA PERRICHOLI,2016,3,17,0.8,1.1,0.95
PAPA YUNGAY,2016,3,17,0.7,0.8,0.75
PAPA UNICA,2016,3,17,0.8,1.1,0.95
PAPA CANCHAN,2016,3,17,0.8,1.15,0.96
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,16,0.6,1.6,1.1
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,16,0.6,1.1,0.83
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,16,1.2,1.5,1.38
PAPA AMARILLA,2016,3,16,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2016,3,16,0.7,1.1,0.93
PAPA COLOR/VALLE/OTROS,2016,3,16,0.75,1.1,0.94
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,16,0.85,1.1,0.96
PAPA HUAMANTANGA,2016,3,16,1.1,1.3,1.19
PAPA NEGRA ANDINA,2016,3,16,0.7,1.0,0.89
PAPA PERUANITA (INJERTO),2016,3,16,1.3,1.6,1.45
PAPA PERRICHOLI,2016,3,16,1.0,1.1,1.05
PAPA YUNGAY,2016,3,16,0.7,0.9,0.79
PAPA UNICA,2016,3,16,0.75,1.1,0.89
PAPA CANCHAN,2016,3,16,0.8,1.1,0.95
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,15,0.6,1.6,1.1
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,15,0.6,1.1,0.83
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,15,1.5,2.0,1.75
PAPA AMARILLA,2016,3,15,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2016,3,15,0.7,1.2,0.95
PAPA COLOR/VALLE/OTROS,2016,3,15,0.75,1.1,0.95
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,15,0.85,1.1,0.96
PAPA HUAMANTANGA,2016,3,15,1.1,1.25,1.19
PAPA NEGRA ANDINA,2016,3,15,0.65,1.05,0.89
PAPA PERUANITA (INJERTO),2016,3,15,1.3,1.6,1.45
PAPA PERRICHOLI,2016,3,15,1.0,1.2,1.1
PAPA YUNGAY,2016,3,15,0.7,0.9,0.79
PAPA UNICA,2016,3,15,0.75,1.1,0.89
PAPA CANCHAN,2016,3,15,0.85,1.1,0.96
CEBOLLA CABEZA BLANCA NACIONAL,2016,3,14,0.6,1.6,1.08
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2016,3,14,0.6,1.1,0.83
CEBOLLA CHINA (CRIOLLA/SERRANA),2016,3,14,2.0,2.5,2.25
PAPA AMARILLA,2016,3,14,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2016,3,14,0.6,1.1,0.85
PAPA COLOR/VALLE/OTROS,2016,3,14,0.75,1.1,0.88
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2016,3,14,0.9,1.0,0.94
PAPA HUAMANTANGA,2016,3,14,1.1,1.3,1.2
