producto,date,precio_mean
PAPA UNICA,2019-09,1.474
PAPA UNICA,2019-10,1.3316129032258064
PAPA UNICA,2019-11,1.0893333333333333
PAPA UNICA,2019-12,0.9451612903225807
PAPA UNICA,2020-01,0.9264516129032258
PAPA UNICA,2020-02,0.9265517241379311
PAPA UNICA,2020-03,0.8312903225806452
PAPA UNICA,2020-04,0.5912499999999999
PAPA UNICA,2020-05,0.681923076923077
PAPA UNICA,2020-06,0.7957692307692308
PAPA UNICA,2020-07,0.7083870967741935
PAPA UNICA,2020-08,0.5092857142857142
PAPA UNICA,2020-09,0.4178571428571428
PAPA UNICA,2020-10,0.43645161290322576
PAPA UNICA,2020-11,0.38866666666666666
PAPA UNICA,2020-12,0.4619354838709678
PAPA UNICA,2021-01,0.6841935483870968
PAPA UNICA,2021-02,0.8742857142857143
PAPA UNICA,2021-03,1.2996774193548386
PAPA UNICA,2021-04,1.4923333333333333
PAPA UNICA,2021-05,1.4248387096774193
PAPA UNICA,2021-06,1.531
PAPA UNICA,2021-07,1.4951612903225806
PAPA UNICA,2021-08,1.308064516129032
PAPA UNICA,2021-09,1.125
PAPA UNICA,2021-10,0.8451612903225806
PAPA UNICA,2021-11,0.7946666666666666
PAPA UNICA,2021-12,0.9425806451612903
PAPA UNICA,2022-01,1.1951612903225806
PAPA UNICA,2022-02,1.826296296296296
PAPA UNICA,2022-03,1.6561290322580646
PAPA UNICA,2022-04,1.7256666666666665
PAPA UNICA,2022-05,1.552258064516129
PAPA UNICA,2022-06,1.4893333333333334
PAPA UNICA,2022-07,1.6487096774193548
PAPA UNICA,2022-08,1.3483333333333334
PAPA YUNGAY,2013-12,0.5764516129032259
PAPA YUNGAY,2014-01,0.5164516129032258
PAPA YUNGAY,2014-02,0.5057142857142857
PAPA YUNGAY,2014-03,0.6125806451612903
PAPA YUNGAY,2014-04,0.6986666666666667
PAPA YUNGAY,2014-05,0.8
PAPA YUNGAY,2014-06,0.7806666666666667
PAPA YUNGAY,2014-07,0.6667741935483871
PAPA YUNGAY,2014-08,0.6122580645161291
PAPA YUNGAY,2014-09,0.5123333333333334
PAPA YUNGAY,2014-10,0.5235483870967742
PAPA YUNGAY,2014-11,0.5226666666666666
PAPA YUNGAY,2014-12,0.7358064516129031
PAPA YUNGAY,2015-01,0.9267741935483871
PAPA YUNGAY,2015-02,1.0310714285714286
PAPA YUNGAY,2015-03,1.1809677419354838
PAPA YUNGAY,2015-04,0.837
PAPA YUNGAY,2015-05,0.6951612903225807
PAPA YUNGAY,2015-06,0.621
PAPA YUNGAY,2015-07,0.626774193548387
PAPA YUNGAY,2015-08,0.6796774193548387
PAPA YUNGAY,2015-09,0.965
PAPA YUNGAY,2015-10,1.3077419354838709
PAPA YUNGAY,2015-11,1.7503333333333333
PAPA YUNGAY,2015-12,1.9883870967741937
PAPA YUNGAY,2016-01,1.7109677419354838
PAPA YUNGAY,2016-02,1.3820689655172413
PAPA YUNGAY,2016-03,0.8106451612903226
PAPA YUNGAY,2016-04,0.6609999999999999
PAPA YUNGAY,2016-05,0.6541935483870968
PAPA YUNGAY,2016-06,0.7086666666666667
PAPA YUNGAY,2016-07,0.9680645161290322
PAPA YUNGAY,2016-08,1.29
PAPA YUNGAY,2016-09,1.9753333333333332
PAPA YUNGAY,2016-10,1.6538709677419354
PAPA YUNGAY,2016-11,1.3756666666666668
PAPA YUNGAY,2016-12,1.3883870967741936
PAPA YUNGAY,2017-01,0.8638709677419355
PAPA YUNGAY,2017-02,0.6314285714285715
PAPA YUNGAY,2017-03,0.6458064516129032
PAPA YUNGAY,2017-04,0.5616666666666668
PAPA YUNGAY,2017-05,0.6312903225806452
PAPA YUNGAY,2017-06,0.575
PAPA YUNGAY,2017-07,0.6329032258064516
PAPA YUNGAY,2017-08,0.6093548387096774
PAPA YUNGAY,2017-09,0.5846666666666667
PAPA YUNGAY,2017-10,0.5141935483870969
PAPA YUNGAY,2017-11,0.5086666666666667
PAPA YUNGAY,2017-12,0.4496774193548387
PAPA YUNGAY,2018-01,0.542258064516129
PAPA YUNGAY,2018-02,0.5982142857142857
PAPA YUNGAY,2018-03,0.7112903225806452
PAPA YUNGAY,2018-04,0.6876666666666666
PAPA YUNGAY,2018-05,0.7625806451612903
PAPA YUNGAY,2018-06,0.7486666666666667
PAPA YUNGAY,2018-07,0.7416129032258064
PAPA YUNGAY,2018-08,0.9638709677419355
PAPA YUNGAY,2018-09,1.121
PAPA YUNGAY,2018-10,1.0425806451612902
PAPA YUNGAY,2018-11,0.7786666666666666
PAPA YUNGAY,2018-12,1.0548387096774194
PAPA YUNGAY,2019-01,1.2316129032258065
PAPA YUNGAY,2019-02,1.0317857142857143
PAPA YUNGAY,2019-03,1.3035483870967743
PAPA YUNGAY,2019-04,1.175
PAPA YUNGAY,2019-05,0.9796774193548388
PAPA YUNGAY,2019-06,0.9536666666666667
PAPA YUNGAY,2019-07,1.0916129032258066
PAPA YUNGAY,2019-08,1.1125806451612903
PAPA YUNGAY,2019-09,1.5346666666666666
PAPA YUNGAY,2019-10,1.4793548387096773
PAPA YUNGAY,2019-11,1.5633333333333332
PAPA YUNGAY,2019-12,1.2870967741935484
PAPA YUNGAY,2020-01,0.8490322580645161
PAPA YUNGAY,2020-02,0.5906896551724138
PAPA YUNGAY,2020-03,0.6580645161290322
PAPA YUNGAY,2020-04,0.5695833333333333
PAPA YUNGAY,2020-05,0.5823076923076923
PAPA YUNGAY,2020-06,0.5446153846153846
PAPA YUNGAY,2020-07,0.5599999999999999
PAPA YUNGAY,2020-08,0.5717857142857143
PAPA YUNGAY,2020-09,0.585
PAPA YUNGAY,2020-10,0.5329032258064516
PAPA YUNGAY,2020-11,0.5283333333333333
PAPA YUNGAY,2020-12,0.6732258064516129
PAPA YUNGAY,2021-01,0.6929032258064516
PAPA YUNGAY,2021-02,0.6367857142857144
PAPA YUNGAY,2021-03,0.8187096774193549
PAPA YUNGAY,2021-04,0.8446666666666667
PAPA YUNGAY,2021-05,0.7848387096774193
PAPA YUNGAY,2021-06,0.849
PAPA YUNGAY,2021-07,0.9348387096774193
PAPA YUNGAY,2021-08,1.0158064516129033
PAPA YUNGAY,2021-09,1.1466666666666667
PAPA YUNGAY,2021-10,1.092258064516129
PAPA YUNGAY,2021-11,1.1033333333333333
PAPA YUNGAY,2021-12,1.042258064516129
PAPA YUNGAY,2022-01,1.119032258064516
PAPA YUNGAY,2022-02,1.3703703703703705
PAPA YUNGAY,2022-03,1.0912903225806452
PAPA YUNGAY,2022-04,1.7773333333333334
PAPA YUNGAY,2022-05,1.5696774193548388
PAPA YUNGAY,2022-06,1.4763333333333333
PAPA YUNGAY,2022-07,1.5812903225806452
PAPA YUNGAY,2022-08,1.4669999999999999
